,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active
1531, ,MS Zaandam,0.0,0.0,2021-02-07,9,2,7,0
1532,Diamond Princess,Canada,0.0,0.0,2021-02-08,0,1,0,-1
1533,Grand Princess,Canada,0.0,0.0,2021-02-08,13,0,0,13
1534, ,Diamond Princess,0.0,0.0,2021-02-08,712,13,699,0
1535, ,MS Zaandam,0.0,0.0,2021-02-08,9,2,7,0
1536,Diamond Princess,Canada,0.0,0.0,2021-02-09,0,1,0,-1
1537,Grand Princess,Canada,0.0,0.0,2021-02-09,13,0,0,13
1538, ,Diamond Princess,0.0,0.0,2021-02-09,712,13,699,0
1539, ,MS Zaandam,0.0,0.0,2021-02-09,9,2,7,0
1540,Diamond Princess,Canada,0.0,0.0,2021-02-10,0,1,0,-1
1541,Grand Princess,Canada,0.0,0.0,2021-02-10,13,0,0,13
1542, ,Diamond Princess,0.0,0.0,2021-02-10,712,13,699,0
1543, ,MS Zaandam,0.0,0.0,2021-02-10,9,2,7,0
1544,Diamond Princess,Canada,0.0,0.0,2021-02-11,0,1,0,-1
1545,Grand Princess,Canada,0.0,0.0,2021-02-11,13,0,0,13
1546, ,Diamond Princess,0.0,0.0,2021-02-11,712,13,699,0
1547, ,MS Zaandam,0.0,0.0,2021-02-11,9,2,7,0
1548,Diamond Princess,Canada,0.0,0.0,2021-02-12,0,1,0,-1
1549,Grand Princess,Canada,0.0,0.0,2021-02-12,13,0,0,13
1550, ,Diamond Princess,0.0,0.0,2021-02-12,712,13,699,0
1551, ,MS Zaandam,0.0,0.0,2021-02-12,9,2,7,0
1552,Diamond Princess,Canada,0.0,0.0,2021-02-13,0,1,0,-1
1553,Grand Princess,Canada,0.0,0.0,2021-02-13,13,0,0,13
1554, ,Diamond Princess,0.0,0.0,2021-02-13,712,13,699,0
1555, ,MS Zaandam,0.0,0.0,2021-02-13,9,2,7,0
1556,Diamond Princess,Canada,0.0,0.0,2021-02-14,0,1,0,-1
1557,Grand Princess,Canada,0.0,0.0,2021-02-14,13,0,0,13
1558, ,Diamond Princess,0.0,0.0,2021-02-14,712,13,699,0
1559, ,MS Zaandam,0.0,0.0,2021-02-14,9,2,7,0
1560,Diamond Princess,Canada,0.0,0.0,2021-02-15,0,1,0,-1
1561,Grand Princess,Canada,0.0,0.0,2021-02-15,13,0,0,13
1562, ,Diamond Princess,0.0,0.0,2021-02-15,712,13,699,0
1563, ,MS Zaandam,0.0,0.0,2021-02-15,9,2,7,0
1564,Diamond Princess,Canada,0.0,0.0,2021-02-16,0,1,0,-1
1565,Grand Princess,Canada,0.0,0.0,2021-02-16,13,0,0,13
1566, ,Diamond Princess,0.0,0.0,2021-02-16,712,13,699,0
1567, ,MS Zaandam,0.0,0.0,2021-02-16,9,2,7,0
1568,Diamond Princess,Canada,0.0,0.0,2021-02-17,0,1,0,-1
1569,Grand Princess,Canada,0.0,0.0,2021-02-17,13,0,0,13
1570, ,Diamond Princess,0.0,0.0,2021-02-17,712,13,699,0
1571, ,MS Zaandam,0.0,0.0,2021-02-17,9,2,7,0
1572,Diamond Princess,Canada,0.0,0.0,2021-02-18,0,1,0,-1
1573,Grand Princess,Canada,0.0,0.0,2021-02-18,13,0,0,13
1574, ,Diamond Princess,0.0,0.0,2021-02-18,712,13,699,0
1575, ,MS Zaandam,0.0,0.0,2021-02-18,9,2,7,0
1576,Diamond Princess,Canada,0.0,0.0,2021-02-19,0,1,0,-1
1577,Grand Princess,Canada,0.0,0.0,2021-02-19,13,0,0,13
1578, ,Diamond Princess,0.0,0.0,2021-02-19,712,13,699,0
1579, ,MS Zaandam,0.0,0.0,2021-02-19,9,2,7,0
1580,Diamond Princess,Canada,0.0,0.0,2021-02-20,0,1,0,-1
1581,Grand Princess,Canada,0.0,0.0,2021-02-20,13,0,0,13
1582, ,Diamond Princess,0.0,0.0,2021-02-20,712,13,699,0
1583, ,MS Zaandam,0.0,0.0,2021-02-20,9,2,7,0
1584,Diamond Princess,Canada,0.0,0.0,2021-02-21,0,1,0,-1
1585,Grand Princess,Canada,0.0,0.0,2021-02-21,13,0,0,13
1586, ,Diamond Princess,0.0,0.0,2021-02-21,712,13,699,0
1587, ,MS Zaandam,0.0,0.0,2021-02-21,9,2,7,0
1588,Diamond Princess,Canada,0.0,0.0,2021-02-22,0,1,0,-1
1589,Grand Princess,Canada,0.0,0.0,2021-02-22,13,0,0,13
1590, ,Diamond Princess,0.0,0.0,2021-02-22,712,13,699,0
1591, ,MS Zaandam,0.0,0.0,2021-02-22,9,2,7,0
1592,Diamond Princess,Canada,0.0,0.0,2021-02-23,0,1,0,-1
1593,Grand Princess,Canada,0.0,0.0,2021-02-23,13,0,0,13
1594, ,Diamond Princess,0.0,0.0,2021-02-23,712,13,699,0
1595, ,MS Zaandam,0.0,0.0,2021-02-23,9,2,7,0
1596,Diamond Princess,Canada,0.0,0.0,2021-02-24,0,1,0,-1
1597,Grand Princess,Canada,0.0,0.0,2021-02-24,13,0,0,13
1598, ,Diamond Princess,0.0,0.0,2021-02-24,712,13,699,0
1599, ,MS Zaandam,0.0,0.0,2021-02-24,9,2,7,0
1600,Diamond Princess,Canada,0.0,0.0,2021-02-25,0,1,0,-1
1601,Grand Princess,Canada,0.0,0.0,2021-02-25,13,0,0,13
1602, ,Diamond Princess,0.0,0.0,2021-02-25,712,13,699,0
1603, ,MS Zaandam,0.0,0.0,2021-02-25,9,2,7,0
1604,Diamond Princess,Canada,0.0,0.0,2021-02-26,0,1,0,-1
1605,Grand Princess,Canada,0.0,0.0,2021-02-26,13,0,0,13
1606, ,Diamond Princess,0.0,0.0,2021-02-26,712,13,699,0
1607, ,MS Zaandam,0.0,0.0,2021-02-26,9,2,7,0
1608,Diamond Princess,Canada,0.0,0.0,2021-02-27,0,1,0,-1
1609,Grand Princess,Canada,0.0,0.0,2021-02-27,13,0,0,13
1610, ,Diamond Princess,0.0,0.0,2021-02-27,712,13,699,0
1611, ,MS Zaandam,0.0,0.0,2021-02-27,9,2,7,0
1612,Diamond Princess,Canada,0.0,0.0,2021-02-28,0,1,0,-1
1613,Grand Princess,Canada,0.0,0.0,2021-02-28,13,0,0,13
1614, ,Diamond Princess,0.0,0.0,2021-02-28,712,13,699,0
1615, ,MS Zaandam,0.0,0.0,2021-02-28,9,2,7,0
1616,Diamond Princess,Canada,0.0,0.0,2021-03-01,0,1,0,-1
1617,Grand Princess,Canada,0.0,0.0,2021-03-01,13,0,0,13
1618, ,Diamond Princess,0.0,0.0,2021-03-01,712,13,699,0
1619, ,MS Zaandam,0.0,0.0,2021-03-01,9,2,7,0
1620,Diamond Princess,Canada,0.0,0.0,2021-03-02,0,1,0,-1
1621,Grand Princess,Canada,0.0,0.0,2021-03-02,13,0,0,13
1622, ,Diamond Princess,0.0,0.0,2021-03-02,712,13,699,0
1623, ,MS Zaandam,0.0,0.0,2021-03-02,9,2,7,0
1624,Diamond Princess,Canada,0.0,0.0,2021-03-03,0,1,0,-1
1625,Grand Princess,Canada,0.0,0.0,2021-03-03,13,0,0,13
1626, ,Diamond Princess,0.0,0.0,2021-03-03,712,13,699,0
1627, ,MS Zaandam,0.0,0.0,2021-03-03,9,2,7,0
1628,Diamond Princess,Canada,0.0,0.0,2021-03-04,0,1,0,-1
1629,Grand Princess,Canada,0.0,0.0,2021-03-04,13,0,0,13
1630, ,Diamond Princess,0.0,0.0,2021-03-04,712,13,699,0
1631, ,MS Zaandam,0.0,0.0,2021-03-04,9,2,7,0
1632,Diamond Princess,Canada,0.0,0.0,2021-03-05,0,1,0,-1
1633,Grand Princess,Canada,0.0,0.0,2021-03-05,13,0,0,13
1634, ,Diamond Princess,0.0,0.0,2021-03-05,712,13,699,0
1635, ,MS Zaandam,0.0,0.0,2021-03-05,9,2,7,0
1636,Diamond Princess,Canada,0.0,0.0,2021-03-06,0,1,0,-1
1637,Grand Princess,Canada,0.0,0.0,2021-03-06,13,0,0,13
1638, ,Diamond Princess,0.0,0.0,2021-03-06,712,13,699,0
1639, ,MS Zaandam,0.0,0.0,2021-03-06,9,2,7,0
1640,Diamond Princess,Canada,0.0,0.0,2021-03-07,0,1,0,-1
1641,Grand Princess,Canada,0.0,0.0,2021-03-07,13,0,0,13
1642, ,Diamond Princess,0.0,0.0,2021-03-07,712,13,699,0
1643, ,MS Zaandam,0.0,0.0,2021-03-07,9,2,7,0
1644,Diamond Princess,Canada,0.0,0.0,2021-03-08,0,1,0,-1
1645,Grand Princess,Canada,0.0,0.0,2021-03-08,13,0,0,13
1646, ,Diamond Princess,0.0,0.0,2021-03-08,712,13,699,0
1647, ,MS Zaandam,0.0,0.0,2021-03-08,9,2,7,0
1648,Diamond Princess,Canada,0.0,0.0,2021-03-09,0,1,0,-1
1649,Grand Princess,Canada,0.0,0.0,2021-03-09,13,0,0,13
1650, ,Diamond Princess,0.0,0.0,2021-03-09,712,13,699,0
1651, ,MS Zaandam,0.0,0.0,2021-03-09,9,2,7,0
1652,Diamond Princess,Canada,0.0,0.0,2021-03-10,0,1,0,-1
1653,Grand Princess,Canada,0.0,0.0,2021-03-10,13,0,0,13
1654, ,Diamond Princess,0.0,0.0,2021-03-10,712,13,699,0
1655, ,MS Zaandam,0.0,0.0,2021-03-10,9,2,7,0
1656,Diamond Princess,Canada,0.0,0.0,2021-03-11,0,1,0,-1
1657,Grand Princess,Canada,0.0,0.0,2021-03-11,13,0,0,13
1658, ,Diamond Princess,0.0,0.0,2021-03-11,712,13,699,0
1659, ,MS Zaandam,0.0,0.0,2021-03-11,9,2,7,0
1660,Diamond Princess,Canada,0.0,0.0,2021-03-12,0,1,0,-1
1661,Grand Princess,Canada,0.0,0.0,2021-03-12,13,0,0,13
1662, ,Diamond Princess,0.0,0.0,2021-03-12,712,13,699,0
1663, ,MS Zaandam,0.0,0.0,2021-03-12,9,2,7,0
1664,Diamond Princess,Canada,0.0,0.0,2021-03-13,0,1,0,-1
1665,Grand Princess,Canada,0.0,0.0,2021-03-13,13,0,0,13
1666, ,Diamond Princess,0.0,0.0,2021-03-13,712,13,699,0
1667, ,MS Zaandam,0.0,0.0,2021-03-13,9,2,7,0
1668,Diamond Princess,Canada,0.0,0.0,2021-03-14,0,1,0,-1
1669,Grand Princess,Canada,0.0,0.0,2021-03-14,13,0,0,13
1670, ,Diamond Princess,0.0,0.0,2021-03-14,712,13,699,0
1671, ,MS Zaandam,0.0,0.0,2021-03-14,9,2,7,0
1672,Diamond Princess,Canada,0.0,0.0,2021-03-15,0,1,0,-1
1673,Grand Princess,Canada,0.0,0.0,2021-03-15,13,0,0,13
1674, ,Diamond Princess,0.0,0.0,2021-03-15,712,13,699,0
1675, ,MS Zaandam,0.0,0.0,2021-03-15,9,2,7,0
1676,Diamond Princess,Canada,0.0,0.0,2021-03-16,0,1,0,-1
1677,Grand Princess,Canada,0.0,0.0,2021-03-16,13,0,0,13
1678, ,Diamond Princess,0.0,0.0,2021-03-16,712,13,699,0
1679, ,MS Zaandam,0.0,0.0,2021-03-16,9,2,7,0
1680,Diamond Princess,Canada,0.0,0.0,2021-03-17,0,1,0,-1
1681,Grand Princess,Canada,0.0,0.0,2021-03-17,13,0,0,13
1682, ,Diamond Princess,0.0,0.0,2021-03-17,712,13,699,0
1683, ,MS Zaandam,0.0,0.0,2021-03-17,9,2,7,0
1684,Diamond Princess,Canada,0.0,0.0,2021-03-18,0,1,0,-1
1685,Grand Princess,Canada,0.0,0.0,2021-03-18,13,0,0,13
1686, ,Diamond Princess,0.0,0.0,2021-03-18,712,13,699,0
1687, ,MS Zaandam,0.0,0.0,2021-03-18,9,2,7,0
1688,Diamond Princess,Canada,0.0,0.0,2021-03-19,0,1,0,-1
1689,Grand Princess,Canada,0.0,0.0,2021-03-19,13,0,0,13
1690, ,Diamond Princess,0.0,0.0,2021-03-19,712,13,699,0
1691, ,MS Zaandam,0.0,0.0,2021-03-19,9,2,7,0
1692,Diamond Princess,Canada,0.0,0.0,2021-03-20,0,1,0,-1
1693,Grand Princess,Canada,0.0,0.0,2021-03-20,13,0,0,13
1694, ,Diamond Princess,0.0,0.0,2021-03-20,712,13,699,0
1695, ,MS Zaandam,0.0,0.0,2021-03-20,9,2,7,0
1696,Diamond Princess,Canada,0.0,0.0,2021-03-21,0,1,0,-1
1697,Grand Princess,Canada,0.0,0.0,2021-03-21,13,0,0,13
1698, ,Diamond Princess,0.0,0.0,2021-03-21,712,13,699,0
1699, ,MS Zaandam,0.0,0.0,2021-03-21,9,2,7,0
1700,Diamond Princess,Canada,0.0,0.0,2021-03-22,0,1,0,-1
1701,Grand Princess,Canada,0.0,0.0,2021-03-22,13,0,0,13
1702, ,Diamond Princess,0.0,0.0,2021-03-22,712,13,699,0
1703, ,MS Zaandam,0.0,0.0,2021-03-22,9,2,7,0
1704,Diamond Princess,Canada,0.0,0.0,2021-03-23,0,1,0,-1
1705,Grand Princess,Canada,0.0,0.0,2021-03-23,13,0,0,13
1706, ,Diamond Princess,0.0,0.0,2021-03-23,712,13,699,0
1707, ,MS Zaandam,0.0,0.0,2021-03-23,9,2,7,0
1708,Diamond Princess,Canada,0.0,0.0,2021-03-24,0,1,0,-1
1709,Grand Princess,Canada,0.0,0.0,2021-03-24,13,0,0,13
1710, ,Diamond Princess,0.0,0.0,2021-03-24,712,13,699,0
1711, ,MS Zaandam,0.0,0.0,2021-03-24,9,2,7,0
1712,Diamond Princess,Canada,0.0,0.0,2021-03-25,0,1,0,-1
1713,Grand Princess,Canada,0.0,0.0,2021-03-25,13,0,0,13
1714, ,Diamond Princess,0.0,0.0,2021-03-25,712,13,699,0
1715, ,MS Zaandam,0.0,0.0,2021-03-25,9,2,7,0
1716,Diamond Princess,Canada,0.0,0.0,2021-03-26,0,1,0,-1
1717,Grand Princess,Canada,0.0,0.0,2021-03-26,13,0,0,13
1718, ,Diamond Princess,0.0,0.0,2021-03-26,712,13,699,0
1719, ,MS Zaandam,0.0,0.0,2021-03-26,9,2,7,0
1720,Diamond Princess,Canada,0.0,0.0,2021-03-27,0,1,0,-1
1721,Grand Princess,Canada,0.0,0.0,2021-03-27,13,0,0,13
1722, ,Diamond Princess,0.0,0.0,2021-03-27,712,13,699,0
1723, ,MS Zaandam,0.0,0.0,2021-03-27,9,2,7,0
1724,Diamond Princess,Canada,0.0,0.0,2021-03-28,0,1,0,-1
1725,Grand Princess,Canada,0.0,0.0,2021-03-28,13,0,0,13
1726, ,Diamond Princess,0.0,0.0,2021-03-28,712,13,699,0
1727, ,MS Zaandam,0.0,0.0,2021-03-28,9,2,7,0
1728,Diamond Princess,Canada,0.0,0.0,2021-03-29,0,1,0,-1
1729,Grand Princess,Canada,0.0,0.0,2021-03-29,13,0,0,13
1730, ,Diamond Princess,0.0,0.0,2021-03-29,712,13,699,0
1731, ,MS Zaandam,0.0,0.0,2021-03-29,9,2,7,0
1732,Diamond Princess,Canada,0.0,0.0,2021-03-30,0,1,0,-1
1733,Grand Princess,Canada,0.0,0.0,2021-03-30,13,0,0,13
1734, ,Diamond Princess,0.0,0.0,2021-03-30,712,13,699,0
1735, ,MS Zaandam,0.0,0.0,2021-03-30,9,2,7,0
1736,Diamond Princess,Canada,0.0,0.0,2021-03-31,0,1,0,-1
1737,Grand Princess,Canada,0.0,0.0,2021-03-31,13,0,0,13
1738, ,Diamond Princess,0.0,0.0,2021-03-31,712,13,699,0
1739, ,MS Zaandam,0.0,0.0,2021-03-31,9,2,7,0
1740,Diamond Princess,Canada,0.0,0.0,2021-04-01,0,1,0,-1
1741,Grand Princess,Canada,0.0,0.0,2021-04-01,13,0,0,13
1742, ,Diamond Princess,0.0,0.0,2021-04-01,712,13,699,0
1743, ,MS Zaandam,0.0,0.0,2021-04-01,9,2,7,0
1744,Diamond Princess,Canada,0.0,0.0,2021-04-02,0,1,0,-1
1745,Grand Princess,Canada,0.0,0.0,2021-04-02,13,0,0,13
1746, ,Diamond Princess,0.0,0.0,2021-04-02,712,13,699,0
1747, ,MS Zaandam,0.0,0.0,2021-04-02,9,2,7,0
1748,Diamond Princess,Canada,0.0,0.0,2021-04-03,0,1,0,-1
1749,Grand Princess,Canada,0.0,0.0,2021-04-03,13,0,0,13
1750, ,Diamond Princess,0.0,0.0,2021-04-03,712,13,699,0
1751, ,MS Zaandam,0.0,0.0,2021-04-03,9,2,7,0
1752,Diamond Princess,Canada,0.0,0.0,2021-04-04,0,1,0,-1
1753,Grand Princess,Canada,0.0,0.0,2021-04-04,13,0,0,13
1754, ,Diamond Princess,0.0,0.0,2021-04-04,712,13,699,0
1755, ,MS Zaandam,0.0,0.0,2021-04-04,9,2,7,0
1756,Diamond Princess,Canada,0.0,0.0,2021-04-05,0,1,0,-1
1757,Grand Princess,Canada,0.0,0.0,2021-04-05,13,0,0,13
1758, ,Diamond Princess,0.0,0.0,2021-04-05,712,13,699,0
1759, ,MS Zaandam,0.0,0.0,2021-04-05,9,2,7,0
1760,Diamond Princess,Canada,0.0,0.0,2021-04-06,0,1,0,-1
1761,Grand Princess,Canada,0.0,0.0,2021-04-06,13,0,0,13
1762, ,Diamond Princess,0.0,0.0,2021-04-06,712,13,699,0
1763, ,MS Zaandam,0.0,0.0,2021-04-06,9,2,7,0
1764,Diamond Princess,Canada,0.0,0.0,2021-04-07,0,1,0,-1
1765,Grand Princess,Canada,0.0,0.0,2021-04-07,13,0,0,13
1766, ,Diamond Princess,0.0,0.0,2021-04-07,712,13,699,0
1767, ,MS Zaandam,0.0,0.0,2021-04-07,9,2,7,0
1768,Diamond Princess,Canada,0.0,0.0,2021-04-08,0,1,0,-1
1769,Grand Princess,Canada,0.0,0.0,2021-04-08,13,0,0,13
1770, ,Diamond Princess,0.0,0.0,2021-04-08,712,13,699,0
1771, ,MS Zaandam,0.0,0.0,2021-04-08,9,2,7,0
1772,Diamond Princess,Canada,0.0,0.0,2021-04-09,0,1,0,-1
1773,Grand Princess,Canada,0.0,0.0,2021-04-09,13,0,0,13
1774, ,Diamond Princess,0.0,0.0,2021-04-09,712,13,699,0
1775, ,MS Zaandam,0.0,0.0,2021-04-09,9,2,7,0
1776,Diamond Princess,Canada,0.0,0.0,2021-04-10,0,1,0,-1
1777,Grand Princess,Canada,0.0,0.0,2021-04-10,13,0,0,13
1778, ,Diamond Princess,0.0,0.0,2021-04-10,712,13,699,0
1779, ,MS Zaandam,0.0,0.0,2021-04-10,9,2,7,0
1780,Diamond Princess,Canada,0.0,0.0,2021-04-11,0,1,0,-1
1781,Grand Princess,Canada,0.0,0.0,2021-04-11,13,0,0,13
1782, ,Diamond Princess,0.0,0.0,2021-04-11,712,13,699,0
1783, ,MS Zaandam,0.0,0.0,2021-04-11,9,2,7,0
1784,Diamond Princess,Canada,0.0,0.0,2021-04-12,0,1,0,-1
1785,Grand Princess,Canada,0.0,0.0,2021-04-12,13,0,0,13
1786, ,Diamond Princess,0.0,0.0,2021-04-12,712,13,699,0
1787, ,MS Zaandam,0.0,0.0,2021-04-12,9,2,7,0
1788,Diamond Princess,Canada,0.0,0.0,2021-04-13,0,1,0,-1
1789,Grand Princess,Canada,0.0,0.0,2021-04-13,13,0,0,13
1790, ,Diamond Princess,0.0,0.0,2021-04-13,712,13,699,0
1791, ,MS Zaandam,0.0,0.0,2021-04-13,9,2,7,0
1792,Diamond Princess,Canada,0.0,0.0,2021-04-14,0,1,0,-1
1793,Grand Princess,Canada,0.0,0.0,2021-04-14,13,0,0,13
1794, ,Diamond Princess,0.0,0.0,2021-04-14,712,13,699,0
1795, ,MS Zaandam,0.0,0.0,2021-04-14,9,2,7,0
1796,Diamond Princess,Canada,0.0,0.0,2021-04-15,0,1,0,-1
1797,Grand Princess,Canada,0.0,0.0,2021-04-15,13,0,0,13
1798, ,Diamond Princess,0.0,0.0,2021-04-15,712,13,699,0
1799, ,MS Zaandam,0.0,0.0,2021-04-15,9,2,7,0
1800,Diamond Princess,Canada,0.0,0.0,2021-04-16,0,1,0,-1
1801,Grand Princess,Canada,0.0,0.0,2021-04-16,13,0,0,13
1802, ,Diamond Princess,0.0,0.0,2021-04-16,712,13,699,0
1803, ,MS Zaandam,0.0,0.0,2021-04-16,9,2,7,0
1804,Diamond Princess,Canada,0.0,0.0,2021-04-17,0,1,0,-1
1805,Grand Princess,Canada,0.0,0.0,2021-04-17,13,0,0,13
1806, ,Diamond Princess,0.0,0.0,2021-04-17,712,13,699,0
1807, ,MS Zaandam,0.0,0.0,2021-04-17,9,2,7,0
1808,Diamond Princess,Canada,0.0,0.0,2021-04-18,0,1,0,-1
1809,Grand Princess,Canada,0.0,0.0,2021-04-18,13,0,0,13
1810, ,Diamond Princess,0.0,0.0,2021-04-18,712,13,699,0
1811, ,MS Zaandam,0.0,0.0,2021-04-18,9,2,7,0
1812,Diamond Princess,Canada,0.0,0.0,2021-04-19,0,1,0,-1
1813,Grand Princess,Canada,0.0,0.0,2021-04-19,13,0,0,13
1814, ,Diamond Princess,0.0,0.0,2021-04-19,712,13,699,0
1815, ,MS Zaandam,0.0,0.0,2021-04-19,9,2,7,0
1816,Diamond Princess,Canada,0.0,0.0,2021-04-20,0,1,0,-1
1817,Grand Princess,Canada,0.0,0.0,2021-04-20,13,0,0,13
1818, ,Diamond Princess,0.0,0.0,2021-04-20,712,13,699,0
1819, ,MS Zaandam,0.0,0.0,2021-04-20,9,2,7,0
1820,Diamond Princess,Canada,0.0,0.0,2021-04-21,0,1,0,-1
1821,Grand Princess,Canada,0.0,0.0,2021-04-21,13,0,0,13
1822, ,Diamond Princess,0.0,0.0,2021-04-21,712,13,699,0
1823, ,MS Zaandam,0.0,0.0,2021-04-21,9,2,7,0
1824,Diamond Princess,Canada,0.0,0.0,2021-04-22,0,1,0,-1
1825,Grand Princess,Canada,0.0,0.0,2021-04-22,13,0,0,13
1826, ,Diamond Princess,0.0,0.0,2021-04-22,712,13,699,0
1827, ,MS Zaandam,0.0,0.0,2021-04-22,9,2,7,0
1828,Diamond Princess,Canada,0.0,0.0,2021-04-23,0,1,0,-1
1829,Grand Princess,Canada,0.0,0.0,2021-04-23,13,0,0,13
1830, ,Diamond Princess,0.0,0.0,2021-04-23,712,13,699,0
1831, ,MS Zaandam,0.0,0.0,2021-04-23,9,2,7,0
1832,Diamond Princess,Canada,0.0,0.0,2021-04-24,0,1,0,-1
1833,Grand Princess,Canada,0.0,0.0,2021-04-24,13,0,0,13
1834, ,Diamond Princess,0.0,0.0,2021-04-24,712,13,699,0
1835, ,MS Zaandam,0.0,0.0,2021-04-24,9,2,7,0
1836,Diamond Princess,Canada,0.0,0.0,2021-04-25,0,1,0,-1
1837,Grand Princess,Canada,0.0,0.0,2021-04-25,13,0,0,13
1838, ,Diamond Princess,0.0,0.0,2021-04-25,712,13,699,0
1839, ,MS Zaandam,0.0,0.0,2021-04-25,9,2,7,0
1840,Diamond Princess,Canada,0.0,0.0,2021-04-26,0,1,0,-1
1841,Grand Princess,Canada,0.0,0.0,2021-04-26,13,0,0,13
1842, ,Diamond Princess,0.0,0.0,2021-04-26,712,13,699,0
1843, ,MS Zaandam,0.0,0.0,2021-04-26,9,2,7,0
1844,Diamond Princess,Canada,0.0,0.0,2021-04-27,0,1,0,-1
1845,Grand Princess,Canada,0.0,0.0,2021-04-27,13,0,0,13
1846, ,Diamond Princess,0.0,0.0,2021-04-27,712,13,699,0
1847, ,MS Zaandam,0.0,0.0,2021-04-27,9,2,7,0
1848,Diamond Princess,Canada,0.0,0.0,2021-04-28,0,1,0,-1
1849,Grand Princess,Canada,0.0,0.0,2021-04-28,13,0,0,13
1850, ,Diamond Princess,0.0,0.0,2021-04-28,712,13,699,0
1851, ,MS Zaandam,0.0,0.0,2021-04-28,9,2,7,0
1852,Diamond Princess,Canada,0.0,0.0,2021-04-29,0,1,0,-1
1853,Grand Princess,Canada,0.0,0.0,2021-04-29,13,0,0,13
1854, ,Diamond Princess,0.0,0.0,2021-04-29,712,13,699,0
1855, ,MS Zaandam,0.0,0.0,2021-04-29,9,2,7,0
1856,Diamond Princess,Canada,0.0,0.0,2021-04-30,0,1,0,-1
1857,Grand Princess,Canada,0.0,0.0,2021-04-30,13,0,0,13
1858, ,Diamond Princess,0.0,0.0,2021-04-30,712,13,699,0
1859, ,MS Zaandam,0.0,0.0,2021-04-30,9,2,7,0
1860,Diamond Princess,Canada,0.0,0.0,2021-05-01,0,1,0,-1
1861,Grand Princess,Canada,0.0,0.0,2021-05-01,13,0,0,13
1862, ,Diamond Princess,0.0,0.0,2021-05-01,712,13,699,0
1863, ,MS Zaandam,0.0,0.0,2021-05-01,9,2,7,0
1864,Diamond Princess,Canada,0.0,0.0,2021-05-02,0,1,0,-1
1865,Grand Princess,Canada,0.0,0.0,2021-05-02,13,0,0,13
1866, ,Diamond Princess,0.0,0.0,2021-05-02,712,13,699,0
1867, ,MS Zaandam,0.0,0.0,2021-05-02,9,2,7,0
1868,Diamond Princess,Canada,0.0,0.0,2021-05-03,0,1,0,-1
1869,Grand Princess,Canada,0.0,0.0,2021-05-03,13,0,0,13
1870, ,Diamond Princess,0.0,0.0,2021-05-03,712,13,699,0
1871, ,MS Zaandam,0.0,0.0,2021-05-03,9,2,7,0
1872,Diamond Princess,Canada,0.0,0.0,2021-05-04,0,1,0,-1
1873,Grand Princess,Canada,0.0,0.0,2021-05-04,13,0,0,13
1874, ,Diamond Princess,0.0,0.0,2021-05-04,712,13,699,0
1875, ,MS Zaandam,0.0,0.0,2021-05-04,9,2,7,0
1876,Diamond Princess,Canada,0.0,0.0,2021-05-05,0,1,0,-1
1877,Grand Princess,Canada,0.0,0.0,2021-05-05,13,0,0,13
1878, ,Diamond Princess,0.0,0.0,2021-05-05,712,13,699,0
1879, ,MS Zaandam,0.0,0.0,2021-05-05,9,2,7,0
1880,Diamond Princess,Canada,0.0,0.0,2021-05-06,0,1,0,-1
1881,Grand Princess,Canada,0.0,0.0,2021-05-06,13,0,0,13
1882, ,Diamond Princess,0.0,0.0,2021-05-06,712,13,699,0
1883, ,MS Zaandam,0.0,0.0,2021-05-06,9,2,7,0
1884,Diamond Princess,Canada,0.0,0.0,2021-05-07,0,1,0,-1
1885,Grand Princess,Canada,0.0,0.0,2021-05-07,13,0,0,13
1886, ,Diamond Princess,0.0,0.0,2021-05-07,712,13,699,0
1887, ,MS Zaandam,0.0,0.0,2021-05-07,9,2,7,0
1888,Diamond Princess,Canada,0.0,0.0,2021-05-08,0,1,0,-1
1889,Grand Princess,Canada,0.0,0.0,2021-05-08,13,0,0,13
1890, ,Diamond Princess,0.0,0.0,2021-05-08,712,13,699,0
1891, ,MS Zaandam,0.0,0.0,2021-05-08,9,2,7,0
1892,Diamond Princess,Canada,0.0,0.0,2021-05-09,0,1,0,-1
1893,Grand Princess,Canada,0.0,0.0,2021-05-09,13,0,0,13
1894, ,Diamond Princess,0.0,0.0,2021-05-09,712,13,699,0
1895, ,MS Zaandam,0.0,0.0,2021-05-09,9,2,7,0
1896,Diamond Princess,Canada,0.0,0.0,2021-05-10,0,1,0,-1
1897,Grand Princess,Canada,0.0,0.0,2021-05-10,13,0,0,13
1898, ,Diamond Princess,0.0,0.0,2021-05-10,712,13,699,0
1899, ,MS Zaandam,0.0,0.0,2021-05-10,9,2,7,0
1900,Diamond Princess,Canada,0.0,0.0,2021-05-11,0,1,0,-1
1901,Grand Princess,Canada,0.0,0.0,2021-05-11,13,0,0,13
1902, ,Diamond Princess,0.0,0.0,2021-05-11,712,13,699,0
1903, ,MS Zaandam,0.0,0.0,2021-05-11,9,2,7,0
1904,Diamond Princess,Canada,0.0,0.0,2021-05-12,0,1,0,-1
1905,Grand Princess,Canada,0.0,0.0,2021-05-12,13,0,0,13
1906, ,Diamond Princess,0.0,0.0,2021-05-12,712,13,699,0
1907, ,MS Zaandam,0.0,0.0,2021-05-12,9,2,7,0
